file,suite,task,demo,num_samples,target_frame,base_xyz,mean_position_error,max_position_error,p95_position_error,p99_position_error
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_43,125,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00030994,0.00051858,0.0004684,0.00050681
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_44,126,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00032324,0.00049211,0.00047693,0.00049002
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_45,115,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00033458,0.00049058,0.00047168,0.0004892
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_46,118,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00033127,0.00050631,0.00047617,0.00049611
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_47,129,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00031227,0.00050613,0.00046172,0.00048781
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_48,129,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00031353,0.0005523,0.00047586,0.00054069
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_49,134,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00030526,0.00047849,0.00046537,0.00047279
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_5,118,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00033085,0.00048223,0.00047138,0.00048058
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_6,126,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00031327,0.00048629,0.00046334,0.00048499
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_7,124,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00029283,0.00049585,0.00047562,0.00049409
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_8,134,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00029126,0.00052654,0.00049046,0.00051568
data/armforge/raw/libero/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo,demo_9,170,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00026798,0.00050464,0.000461,0.00049834
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_0,132,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00027141,0.00053492,0.00048135,0.00052548
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_1,160,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00027361,0.00050621,0.00046355,0.00049969
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_10,177,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00024334,0.00045224,0.00043349,0.00045
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_11,133,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00029883,0.00046704,0.00044676,0.00045946
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_12,136,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00028084,0.00046232,0.00045713,0.00046091
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_13,135,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00028475,0.00049129,0.00044817,0.00047727
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_14,183,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00023498,0.00042991,0.00041802,0.00042821
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_15,146,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.0002996,0.00046277,0.00045681,0.0004624
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_16,142,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00028208,0.00045504,0.00044121,0.00044689
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_17,145,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00025009,0.00043293,0.00042658,0.00043125
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_18,157,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00029489,0.00047158,0.00045431,0.00046981
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_19,150,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00025176,0.00044948,0.0004297,0.00043831
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_2,127,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00031678,0.00046428,0.00045096,0.00046217
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_20,135,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00030917,0.00051243,0.00048001,0.00050098
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_21,137,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00026892,0.00047115,0.00045198,0.0004699
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_22,180,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00025632,0.00047328,0.00045961,0.00046535
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_23,170,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00024571,0.00051662,0.00047839,0.00049584
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_24,184,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00021962,0.00044993,0.00043994,0.00044973
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_25,131,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.0002854,0.0004518,0.00044611,0.00045019
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_26,161,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00026905,0.00048324,0.00045051,0.00047935
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_27,130,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00032179,0.00050917,0.0004542,0.00049837
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_28,127,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00030571,0.00048392,0.00046902,0.00048207
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_29,157,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00025851,0.00048359,0.00043841,0.00047505
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_3,177,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00027252,0.00049236,0.00046309,0.00048519
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_30,146,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00026415,0.00048419,0.0004693,0.0004806
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_31,129,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00031391,0.00047177,0.00046236,0.00046863
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_32,148,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00025858,0.00051267,0.00042276,0.00050001
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_33,139,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.0002958,0.00051051,0.00046539,0.00050319
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_34,140,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00029101,0.00049992,0.00046936,0.00049671
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_35,140,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00026655,0.00052735,0.00048667,0.00052486
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_36,139,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00027516,0.00046546,0.00044967,0.00046426
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_37,165,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00026114,0.0005081,0.00044511,0.00050152
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_38,157,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00027047,0.00045166,0.00044532,0.00044916
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_39,133,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00030784,0.00045678,0.00045093,0.00045587
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_4,133,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00029211,0.00047756,0.00046048,0.00047163
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_40,162,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00025159,0.00052905,0.00045171,0.00052454
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_41,137,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00028108,0.00045702,0.00044023,0.00045167
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_42,156,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00028661,0.00052432,0.00048162,0.00050877
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_43,177,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00027079,0.00050871,0.00045621,0.00050122
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_44,133,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00030109,0.00045043,0.00044593,0.00045017
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_45,147,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00029787,0.00044125,0.00042892,0.00043562
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_46,149,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00028755,0.0004797,0.00044731,0.00047825
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_47,126,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00030774,0.00052182,0.00049799,0.0005186
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_48,135,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00028637,0.00047166,0.00046187,0.00046973
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_49,136,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00029116,0.00052005,0.00046664,0.00051656
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_5,175,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00027894,0.00049336,0.00047579,0.00048863
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_6,139,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00030164,0.00053587,0.00046539,0.00052681
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_7,133,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00029826,0.00047356,0.00046212,0.00046814
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_8,142,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00029634,0.0004786,0.00045487,0.00047395
data/armforge/raw/libero/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo,demo_9,136,gripper0_grip_site,"[-0.6, 0.0, 0.0]",0.00029523,0.00047462,0.00044894,0.00046698
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_0,98,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034219,0.0005713,0.00055073,0.00056707
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_1,84,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0004112,0.00067598,0.00060025,0.00065632
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_10,93,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00039527,0.00059686,0.00053391,0.00058452
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_11,128,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035623,0.00055204,0.00054541,0.00055116
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_12,86,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0003643,0.00059757,0.00055553,0.0005936
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_13,88,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00036999,0.00057107,0.00052688,0.00056116
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_14,112,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00038354,0.0006183,0.00056719,0.00061588
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_15,84,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035829,0.00061464,0.00053737,0.00060724
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_16,89,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035831,0.000612,0.00055979,0.00060972
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_17,97,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0003751,0.00062636,0.00055155,0.00061699
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_18,75,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00036365,0.00057291,0.0005602,0.00057274
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_19,99,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034545,0.00062545,0.00056615,0.00061791
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_2,90,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00036055,0.0005906,0.00054766,0.00058397
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_20,87,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032584,0.00051274,0.00048578,0.00049717
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_21,121,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035171,0.00061081,0.00052767,0.00060198
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_22,96,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035229,0.00056314,0.00055295,0.00056269
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_23,85,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00033028,0.00060082,0.00055021,0.00058573
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_24,100,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034315,0.00063496,0.00058124,0.000621
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_25,91,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034034,0.00058775,0.00053687,0.00058318
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_26,105,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00035827,0.00055877,0.00053107,0.00055208
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_27,113,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032306,0.00054861,0.0005158,0.00053435
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_28,92,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00034612,0.00051599,0.00051228,0.00051584
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_29,124,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.000286,0.00064342,0.00054874,0.00063101
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_3,97,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00036893,0.00054788,0.00050785,0.0005447
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_30,127,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.0003489,0.00064544,0.00057232,0.0006375
data/armforge/raw/libero/libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_31,151,gripper0_grip_site,"[-0.66, 0.0, 0.912]",0.00032869,0.00053554,0.00050477,0.00052318
