robot_name,suite,task,episode_id,num_waypoints,ik_success_rate,trajectory_success,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost,orientation_tolerance_rad,mean_orientation_error_rad,max_orientation_error_rad,pose_success_rate,trajectory_pose_success
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_31,80,1.0,1,0.000601,0.00199,1.545851,1.009122,0.11728886,0.07312963,0.0,3.45357487,0.00172314,1.620531,0.1,0.000426,0.007051,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_32,80,1.0,1,0.00062,0.001864,1.46917,0.900965,0.12081522,0.0681197,0.0,1.49286583,0.00175707,1.620531,0.1,0.00077,0.018528,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_33,80,1.0,1,0.000555,0.001999,1.5319,0.93956,0.11589385,0.06745505,0.0,3.96375795,0.00209983,1.620531,0.1,0.00051,0.011363,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_34,80,1.0,1,0.000583,0.00182,1.531198,1.04406,0.12136259,0.06793041,0.0,3.45260519,0.00247948,1.620531,0.1,0.000373,0.002218,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_35,80,1.0,1,0.000482,0.001736,1.543455,1.083413,0.12096636,0.07080753,0.0,1.96732211,0.00198248,1.620531,0.1,0.000342,0.001442,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_36,80,1.0,1,0.000756,0.001981,1.542611,0.943279,0.11767126,0.0702771,0.0,3.43933744,0.00400588,1.620531,0.1,0.000813,0.013373,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_37,80,1.0,1,0.000606,0.001831,1.702399,0.995364,0.12303757,0.0695934,0.0,2.94941468,0.00721777,1.620531,0.1,0.00037,0.002323,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_38,80,1.0,1,0.000552,0.001988,1.595776,1.071026,0.12526496,0.07476526,0.0,3.46960399,0.00236617,1.620531,0.1,0.000361,0.015654,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_39,80,1.0,1,0.00057,0.001973,1.53891,1.07636,0.11415784,0.06909173,0.0,2.4480089,0.00442206,1.620531,0.1,0.000306,0.003089,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_4,80,1.0,1,0.000758,0.001971,1.535604,0.981561,0.11115674,0.0707854,0.0,2.95052965,0.00279786,1.620531,0.1,0.000311,0.001864,1.0,1
