robot_name,suite,task,episode_id,num_waypoints,ik_success_rate,trajectory_success,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_7,40,0.125,0,0.083754,0.135875,2.302401,1.292393,0.00911192,5e-07,0.625,0.07016137,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo,demo_39,40,0.225,0,0.071257,0.123974,2.161872,1.230891,0.01307045,0.00032854,0.775,0.03801158,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo,demo_7,40,0.25,0,0.067055,0.121408,2.155512,1.228403,0.01440229,0.00019362,0.75,0.02563102,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo,demo_36,40,0.6,0,0.050903,0.169569,2.004737,1.19715,0.02546649,0.00010931,0.375,0.0138138,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_1,40,0.225,0,0.08167,0.158554,2.178243,1.181846,0.01322194,0.00018215,0.575,0.04887807,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_36,40,0.225,0,0.078092,0.15182,2.204562,1.259574,0.01307207,0.00034537,0.625,0.04795102,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_32,40,0.675,0,0.023189,0.091779,1.800078,1.201103,0.03547158,0.00011105,0.3,0.02337858,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_6,40,0.7,0,0.015888,0.069656,1.816256,1.207375,0.03726432,9.2e-07,0.3,0.01416514,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_13,40,0.675,0,0.031602,0.139041,1.684345,1.136891,0.03403222,0.00016826,0.325,0.01548355,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_15,40,0.65,0,0.03947,0.148803,1.678845,1.072755,0.03142583,1.2e-07,0.35,0.0176332,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_35,40,0.75,0,0.02673,0.133898,1.575523,1.123478,0.03745113,9.1e-07,0.25,0.01485017,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_4,40,0.65,0,0.038676,0.136372,1.686818,1.118156,0.03226225,0.00063075,0.325,0.01745533,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_9,40,0.6,0,0.045955,0.15219,1.774472,1.149468,0.03053553,8.4e-07,0.4,0.01591924,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_12,40,0.2,0,0.055453,0.134822,2.256364,1.230813,0.01244162,1.2e-06,0.575,0.04215235,0.0,0.946
