robot_name,suite,task,episode_id,num_waypoints,ik_success_rate,trajectory_success,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_41,80,1.0,1,0.000202,0.001832,1.440598,0.818225,0.14261839,0.08660483,0.0,0.00069923,0.00170079,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_42,80,1.0,1,0.000155,0.001957,1.317203,0.815469,0.13728099,0.08604206,0.0,0.0005473,0.00146311,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_43,80,1.0,1,0.000178,0.001845,1.273917,0.827582,0.13295013,0.08585127,0.0,0.00055818,0.00205757,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_44,80,1.0,1,0.000198,0.001875,1.322144,0.809289,0.13541693,0.0818037,0.0,0.00051287,0.00134191,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_45,80,1.0,1,0.000168,0.001889,1.411267,0.801786,0.14164818,0.08273554,0.0,0.00069014,0.00136882,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_46,80,1.0,1,0.000177,0.00151,1.252278,0.823317,0.13231044,0.08552014,0.0,0.00044819,0.00156746,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_47,80,1.0,1,0.000217,0.001724,1.331306,0.805343,0.13919331,0.0847682,0.0,0.00046098,0.00158844,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_48,80,1.0,1,0.00024,0.001951,1.442115,0.857093,0.14449427,0.08900644,0.0,0.0005856,0.0011126,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_49,80,1.0,1,0.000108,0.000844,1.330846,0.797261,0.13586631,0.08224641,0.0,0.00043265,0.00192497,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_5,80,1.0,1,0.000252,0.001977,1.270288,0.817173,0.13234328,0.0843313,0.0,0.00048757,0.00187279,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_6,80,1.0,1,0.000148,0.00164,1.344535,0.787054,0.13972999,0.08272995,0.0,0.0004853,0.00158418,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_7,80,1.0,1,0.000282,0.001912,1.296695,0.790902,0.13406192,0.08158701,0.0,0.00052041,0.0016747,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_8,80,1.0,1,0.000167,0.001864,1.437917,0.808165,0.14200178,0.08274584,0.0,0.00062482,0.00119581,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_9,80,1.0,1,0.000216,0.00176,1.33308,0.839302,0.13885459,0.08755261,0.0,0.00062257,0.00103858,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_0,80,1.0,1,0.000388,0.001984,1.200742,0.842152,0.1267505,0.08923692,0.0,0.00222928,0.00167339,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_1,80,1.0,1,0.000564,0.001987,1.195171,0.816345,0.12481419,0.08747165,0.0,0.00380631,0.00230962,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_10,80,1.0,1,0.000592,0.001995,1.11784,0.772534,0.11666983,0.08004282,0.0,0.00600171,0.00212922,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_11,80,1.0,1,0.000609,0.001928,1.323674,0.892696,0.13011914,0.08964012,0.0,0.0035802,0.0010306,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_12,80,1.0,1,0.000482,0.001553,1.23588,0.826902,0.12837172,0.08445222,0.0,0.00224329,0.00151174,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_13,80,1.0,1,0.000531,0.00168,1.231461,0.825683,0.12819554,0.08700608,0.0,0.00299263,0.00183178,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_14,80,1.0,1,0.00047,0.00173,1.222217,0.833927,0.12420009,0.08444638,0.0,0.00317019,0.00189905,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_15,80,1.0,1,0.000488,0.001834,1.297368,0.868411,0.12726025,0.08388655,0.0,0.00277027,0.00140744,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_16,80,1.0,1,0.000724,0.001889,1.240156,0.854319,0.12660478,0.08915843,0.0,0.00534546,0.00161741,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_17,80,1.0,1,0.000398,0.001606,1.243141,0.80583,0.12957488,0.08495491,0.0,0.00248841,0.00129716,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_18,80,1.0,1,0.000417,0.001427,1.194314,0.844012,0.12373777,0.08712984,0.0,0.00268007,0.00180545,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_19,80,1.0,1,0.000544,0.001981,1.261169,0.817759,0.12844686,0.08289163,0.0,0.00290024,0.00161259,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_2,80,1.0,1,0.000635,0.001953,1.136722,0.777721,0.12004337,0.08114655,0.0,0.00658329,0.00248374,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_20,80,1.0,1,0.000464,0.001726,1.220509,0.816309,0.12552462,0.08275334,0.0,0.00291824,0.00164427,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_21,80,1.0,1,0.000504,0.00186,1.236559,0.818262,0.1275151,0.08321835,0.0,0.00259124,0.00170672,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_22,80,1.0,1,0.00053,0.001834,1.218587,0.837946,0.12356488,0.08416065,0.0,0.00361758,0.0019341,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_23,80,1.0,1,0.000537,0.001901,1.199251,0.779097,0.12680265,0.08173265,0.0,0.0031117,0.00219636,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_24,80,1.0,1,0.000528,0.001567,1.254396,0.810452,0.13042988,0.08565959,0.0,0.00305388,0.00161357,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_25,80,1.0,1,0.000564,0.001918,1.206903,0.788568,0.12468576,0.08064055,0.0,0.00296053,0.00172031,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_26,80,1.0,1,0.00065,0.001881,1.137146,0.812228,0.11922445,0.08668175,0.0,0.00407219,0.00187607,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_27,80,1.0,1,0.000508,0.001888,1.235374,0.809046,0.12919586,0.08550349,0.0,0.00277747,0.00171888,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_28,80,1.0,1,0.000605,0.00197,1.188755,0.827423,0.12569543,0.08751059,0.0,0.00464571,0.00174124,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_29,80,1.0,1,0.00052,0.001927,1.256377,0.813536,0.12847047,0.0870732,0.0,0.00406035,0.00183076,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_3,80,1.0,1,0.000478,0.001887,1.293311,0.838745,0.13004523,0.0843362,0.0,0.00280513,0.0014577,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_30,80,1.0,1,0.000468,0.001839,1.258462,0.792832,0.12971608,0.08345074,0.0,0.00312957,0.0017495,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_31,80,1.0,1,0.000501,0.001663,1.21571,0.844908,0.12770897,0.0883793,0.0,0.00289982,0.00154033,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_32,80,1.0,1,0.000486,0.001655,1.249492,0.81668,0.12909453,0.08364121,0.0,0.00300141,0.0016404,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_33,80,1.0,1,0.000504,0.001807,1.18411,0.773292,0.12494073,0.08112559,0.0,0.00320373,0.00227374,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_34,80,1.0,1,0.000488,0.001704,1.23837,0.787602,0.129832,0.08241779,0.0,0.00304446,0.00186133,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_35,80,1.0,1,0.000419,0.00174,1.259195,0.82739,0.13065093,0.0862223,0.0,0.00271031,0.00173663,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_36,80,1.0,1,0.000573,0.001905,1.242128,0.838658,0.12686955,0.08541831,0.0,0.00329583,0.00176637,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_37,80,1.0,1,0.000607,0.00196,1.27488,0.829699,0.12805728,0.08519798,0.0,0.00395997,0.00175086,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_38,80,1.0,1,0.0005,0.001923,1.276132,0.85797,0.13113087,0.09014599,0.0,0.00343709,0.00161426,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_39,80,1.0,1,0.000499,0.001614,1.200961,0.819954,0.12427606,0.08438662,0.0,0.00294688,0.00221705,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_4,80,1.0,1,0.000658,0.001882,1.134354,0.792988,0.11909983,0.08357744,0.0,0.00490521,0.00191444,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_40,80,1.0,1,0.000472,0.001899,1.24805,0.813107,0.12815224,0.08312958,0.0,0.00311816,0.00163619,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_41,80,1.0,1,0.00044,0.001474,1.219997,0.801923,0.12733426,0.08229906,0.0,0.00241084,0.00174678,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_42,80,1.0,1,0.000583,0.001953,1.17357,0.808594,0.12381077,0.08402367,0.0,0.00256947,0.00222386,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_43,80,1.0,1,0.000507,0.001916,1.180409,0.784765,0.12395147,0.08233472,0.0,0.00310221,0.0017334,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_44,80,1.0,1,0.000477,0.001973,1.244201,0.815479,0.12913682,0.08597413,0.0,0.00317475,0.00174156,1.464731
ur5e_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_45,80,1.0,1,0.000537,0.001609,1.279342,0.808911,0.13129268,0.08519059,0.0,0.00393213,0.00168262,1.464731
